Herschel100	214.55596176088	52.65334802998	0.0	0.0	0.0	0.0	0	0	0	0	1	2	1	0	1	1	1
Herschel100	214.53008844578	52.69707099562	0.0	0.0	0.0	0.0	1	1	0	0	1	2	4	0	2	1	1
Herschel100	214.52212154966	52.68738452958	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	0	1	1	1
Herschel100	214.63315620008	52.68746923385	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	0	0	1	1
Herschel100	214.52169914786	52.67363574445	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	1	1
Herschel100	214.62722612228	52.69909731406	0.0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	1	1
Herschel100	214.5915319728	52.64498323996	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	1	1
Herschel100	214.63741935578	52.67541116761	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	2	2
Herschel100	214.57151360341	52.6421525974	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	1	1
Herschel100	214.6265330335	52.70562427843	0.0	0.0	0.0	0.0	0	0	0	0	0	2	3	0	1	2	1
Herschel100	214.59543924175	52.6392564541	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	0	1	1	1
Herschel100	214.56672395078	52.72237675929	0.0	0.0	0.0	0.0	0	0	0	0	0	2	1	0	1	1	1
Herschel100	214.50271900008	52.6730206944	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	0	1	1	1
Herschel100	214.51415559801	52.70614827419	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	1	1
Herschel100	214.63905759992	52.71142405746	0.0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	1	1	1
Herschel100	214.50097067778	52.69578203174	0.0	0.0	0.0	0.0	0	0	0	0	1	2	3	0	1	2	2
Herschel100	214.51609481111	52.71223113902	0.0	0.0	0.0	0.0	0	0	0	0	1	2	2	0	1	3	3
Herschel100	214.65481110503	52.66418673184	0.0	0.0	0.0	0.0	0	0	0	0	0	1	3	0	0	2	2
Herschel100	214.54985047915	52.63335032046	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	1	1
Herschel100	214.50269198639	52.65242271562	0.0	0.0	0.0	0.0	0	0	0	0	1	1	2	0	0	1	1
Herschel100	214.6559233782	52.70470421211	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	1	2
Herschel100	214.52354384406	52.63734102851	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
Herschel100	214.56860629168	52.62611049332	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	1	1
Herschel100	214.50415471626	52.71190386773	0.0	0.0	0.0	0.0	0	0	0	0	1	0	1	0	0	2	2
Herschel100	214.6131120868	52.73086725809	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	1	1	1
Herschel100	214.52690455256	52.72885806814	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	1	1
Herschel100	214.49202873191	52.65091486588	0.0	0.0	0.0	0.0	0	0	0	0	1	1	4	0	1	1	1
Herschel100	214.48225036254	52.66583853487	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	1	1
