BailerJones	62	GaiaApsis	74
BailerJones	63	GaiaApsis	75
BailerJones	64	GaiaApsis	76
BailerJones	65	GaiaApsis	77
BailerJones	66	GaiaApsis	78
BailerJones	67	GaiaApsis	79
BailerJones	68	GaiaApsis	80
BailerJones	69	GaiaApsis	83
BailerJones	70	GaiaApsis	84
BailerJones	71	GaiaApsis	85
BailerJones	72	GaiaApsis	86
BailerJones	73	GaiaApsis	87
BailerJones	74	GaiaApsis	88
BailerJones	75	GaiaApsis	90
BailerJones	76	GaiaApsis	91
BailerJones	77	GaiaApsis	92
BailerJones	78	GaiaApsis	93
BailerJones	79	GaiaApsis	94
BailerJones	80	GaiaApsis	96
BailerJones	81	GaiaApsis	97
BailerJones	82	GaiaApsis	98
BailerJones	83	GaiaApsis	99
BailerJones	84	GaiaApsis	100
BailerJones	85	GaiaApsis	101
GaiaApsis	0	Gaia	0
GaiaApsis	1	Gaia	1
GaiaApsis	2	Gaia	2
GaiaApsis	3	Gaia	3
GaiaApsis	4	Gaia	4
GaiaApsis	5	Gaia	5
GaiaApsis	6	Gaia	6
GaiaApsis	7	Gaia	7
GaiaApsis	8	Gaia	8
GaiaApsis	9	Gaia	9
GaiaApsis	10	Gaia	10
GaiaApsis	11	Gaia	11
GaiaApsis	12	Gaia	12
GaiaApsis	13	Gaia	13
GaiaApsis	14	Gaia	14
GaiaApsis	15	Gaia	15
GaiaApsis	16	Gaia	16
GaiaApsis	17	Gaia	17
GaiaApsis	18	Gaia	18
GaiaApsis	19	Gaia	19
GaiaApsis	20	Gaia	20
GaiaApsis	21	Gaia	21
GaiaApsis	22	Gaia	22
GaiaApsis	23	Gaia	23
GaiaApsis	24	Gaia	24
GaiaApsis	25	Gaia	25
GaiaApsis	26	Gaia	26
GaiaApsis	27	Gaia	27
GaiaApsis	28	Gaia	28
GaiaApsis	29	Gaia	29
GaiaApsis	30	Gaia	30
GaiaApsis	31	Gaia	31
GaiaApsis	32	Gaia	32
GaiaApsis	33	Gaia	33
GaiaApsis	34	Gaia	34
GaiaApsis	35	Gaia	35
GaiaApsis	36	Gaia	36
GaiaApsis	37	Gaia	37
GaiaApsis	38	Gaia	38
GaiaApsis	39	Gaia	39
GaiaApsis	40	Gaia	40
GaiaApsis	41	Gaia	41
GaiaApsis	42	Gaia	42
GaiaApsis	43	Gaia	43
GaiaApsis	44	Gaia	44
GaiaApsis	45	Gaia	45
GaiaApsis	46	Gaia	46
GaiaApsis	47	Gaia	47
GaiaApsis	48	Gaia	48
